Frequency (Hz)	Level (dB)
2250.219727	-51.429768
2260.986328	-48.698772
2271.752930	-46.023830
2282.519531	-45.377625
2293.286133	-47.644295
2304.052734	-50.912254
2314.819336	-53.015156
2325.585938	-54.911522
2336.352539	-56.342522
2347.119141	-57.563087
2357.885742	-58.254955
2368.652344	-58.850826
2379.418945	-59.010662
2390.185547	-59.296856
2400.952148	-59.234684
2411.718750	-59.173534
2422.485352	-59.138885
2433.251953	-58.412228
2444.018555	-57.935341
2454.785156	-57.011055
2465.551758	-55.717327
2476.318359	-54.266064
2487.084961	-52.723392
2497.851562	-50.447861
2508.618164	-47.551609
2519.384766	-44.650936
2530.151367	-43.565422
2540.917969	-44.688900
2551.684570	-47.191792
2562.451172	-49.938942
2573.217773	-51.764809
2583.984375	-53.558006
2594.750977	-54.903004
2605.517578	-55.631100
2616.284180	-56.496990
2627.050781	-56.580334
2637.817383	-56.858646
2648.583984	-57.127419
2659.350586	-56.890564
2670.117188	-57.156158
2680.883789	-56.828911
2691.650391	-56.069984
2702.416992	-55.125946
2713.183594	-54.362984
2723.950195	-53.319721
2734.716797	-51.989384
2745.483398	-49.773914
2756.250000	-47.273178
2767.016602	-44.480980
2777.783203	-42.211048
2788.549805	-42.181404
2799.316406	-44.163761
2810.083008	-47.035343
2820.849609	-49.527470
2831.616211	-51.104633
2842.382812	-52.608063
2853.149414	-53.998333
2863.916016	-54.571632
2874.682617	-54.821629
2885.449219	-55.158333
2896.215820	-55.642010
2906.982422	-55.583672
2917.749023	-55.668991
2928.515625	-55.055328
2939.282227	-54.411331
2950.048828	-54.060516
2960.815430	-53.243095
2971.582031	-52.293697
2982.348633	-50.859810
2993.115234	-48.878643
3003.881836	-46.925571
3014.648438	-44.578068
3025.415039	-42.025543
3036.181641	-40.569439
3046.948242	-41.508068
3057.714844	-44.158398
3068.481445	-46.613098
3079.248047	-49.130081
3090.014648	-50.579502
3100.781250	-51.429340
3111.547852	-52.214096
3122.314453	-53.011372
3133.081055	-53.409088
3143.847656	-53.588036
3154.614258	-53.639236
3165.380859	-54.056656
3176.147461	-53.613338
3186.914062	-53.297192
3197.680664	-53.136578
3208.447266	-52.509041
3219.213867	-51.493160
3229.980469	-50.484325
3240.747070	-49.033638
3251.513672	-47.421349
3262.280273	-45.189831
3273.046875	-42.653240
3283.813477	-40.494614
3294.580078	-39.850182
3305.346680	-41.496632
3316.113281	-44.205196
3326.879883	-46.470257
3337.646484	-48.133419
3348.413086	-49.604435
3359.179688	-50.635441
3369.946289	-51.806995
3380.712891	-52.140263
3391.479492	-52.492577
3402.246094	-53.240200
3413.012695	-53.650360
3423.779297	-53.315838
3434.545898	-53.254143
3445.312500	-52.872234
3456.079102	-52.152584
3466.845703	-51.476727
3477.612305	-50.827839
3488.378906	-49.655106
3499.145508	-48.129677
3509.912109	-46.627758
3520.678711	-44.244175
3531.445312	-41.838867
3542.211914	-40.275505
3552.978516	-40.369240
3563.745117	-42.403645
3574.511719	-45.039116
3585.278320	-47.130936
3596.044922	-48.791702
3606.811523	-50.139008
3617.578125	-50.990162
3628.344727	-52.114029
3639.111328	-52.584213
3649.877930	-53.137642
3660.644531	-53.346020
3671.411133	-53.752415
3682.177734	-53.586174
3692.944336	-53.276615
3703.710938	-53.199837
3714.477539	-52.826210
3725.244141	-52.017258
3736.010742	-50.921516
3746.777344	-49.722694
3757.543945	-48.190521
3768.310547	-46.222553
3779.077148	-43.867001
3789.843750	-41.778706
3800.610352	-40.619862
3811.376953	-41.887066
3822.143555	-44.459999
3832.910156	-46.771816
3843.676758	-48.446606
3854.443359	-50.322956
3865.209961	-51.556530
3875.976562	-52.356449
3886.743164	-53.319698
3897.509766	-54.228050
3908.276367	-54.304562
3919.042969	-54.567348
3929.809570	-54.719200
3940.576172	-54.872334
3951.342773	-54.596031
3962.109375	-53.936142
3972.875977	-53.383545
3983.642578	-52.622921
3994.409180	-51.775654
4005.175781	-50.560734
4015.942383	-49.041698
4026.708984	-46.958565
4037.475586	-44.359932
4048.242188	-42.482491
4059.008789	-42.266174
4069.775391	-43.920406
4080.541992	-46.428024
4091.308594	-48.685196
4102.075195	-50.499783
4112.841797	-51.931629
4123.608398	-53.291065
4134.375000	-54.002502
4145.141602	-54.888638
4155.908203	-55.516277
4166.674805	-55.843586
4177.441406	-55.882767
4188.208008	-56.195667
4198.974609	-56.153728
4209.741211	-55.743237
4220.507812	-55.082489
4231.274414	-54.686497
4242.041016	-54.022507
4252.807617	-52.699337
4263.574219	-51.251995
4274.340820	-49.552258
4285.107422	-47.449543
4295.874023	-44.967957
4306.640625	-43.311176
4317.407227	-43.509621
4328.173828	-45.796295
4338.940430	-48.535480
4349.707031	-50.776451
4360.473633	-52.471004
4371.240234	-53.611572
4382.006836	-54.439484
4392.773438	-55.272926
4403.540039	-55.958618
4414.306641	-56.563595
4425.073242	-56.810699
4435.839844	-56.880177
4446.606445	-56.654408
4457.373047	-56.669846
4468.139648	-56.669678
4478.906250	-56.167217
4489.672852	-55.436054
4500.439453	-54.424450
4511.206055	-53.185757
4521.972656	-51.663994
4532.739258	-49.553928
4543.505859	-47.233299
4554.272461	-44.956551
4565.039062	-44.042637
4575.805664	-45.425991
4586.572266	-47.839214
4597.338867	-50.172840
4608.105469	-52.182827
4618.872070	-53.872334
4629.638672	-55.309288
4640.405273	-56.100262
4651.171875	-56.655071
4661.938477	-57.180779
4672.705078	-57.584038
4683.471680	-57.447571
4694.238281	-57.797585
4705.004883	-57.887329
4715.771484	-57.754551
4726.538086	-57.166546
4737.304688	-56.796925
4748.071289	-55.906120
4758.837891	-54.942184
4769.604492	-53.727932
4780.371094	-52.101658
4791.137695	-49.948730
4801.904297	-47.760281
4812.670898	-45.754360
4823.437500	-45.488960
4834.204102	-47.060047
4844.970703	-49.461746
4855.737305	-51.941902
4866.503906	-53.927078
4877.270508	-54.955643
4888.037109	-55.899231
4898.803711	-56.829185
4909.570312	-57.699970
4920.336914	-58.200317
4931.103516	-58.578396
4941.870117	-58.965912
4952.636719	-58.899078
4963.403320	-58.793079
4974.169922	-58.518551
4984.936523	-58.177090
4995.703125	-57.533520
5006.469727	-56.469688
5017.236328	-55.651825
5028.002930	-54.863083
5038.769531	-53.425396
5049.536133	-50.933754
5060.302734	-48.441589
5071.069336	-47.636600
5081.835938	-48.458557
5092.602539	-50.407642
5103.369141	-52.987064
5114.135742	-55.505917
5124.902344	-57.451851
5135.668945	-58.691116
5146.435547	-60.056004
5157.202148	-61.176807
5167.968750	-61.799892
5178.735352	-62.580616
5189.501953	-63.545700
5200.268555	-64.244026
5211.035156	-64.670143
5221.801758	-64.789108
5232.568359	-64.513092
5243.334961	-64.731689
5254.101562	-64.788643
5264.868164	-64.363701
5275.634766	-63.769714
5286.401367	-62.818573
5297.167969	-61.342312
5307.934570	-60.039349
5318.701172	-58.798466
5329.467773	-58.742321
5340.234375	-60.808521
5351.000977	-63.759228
5361.767578	-66.863014
5372.534180	-69.634109
5383.300781	-72.031639
5394.067383	-74.446121
5404.833984	-76.549065
5415.600586	-78.277054
5426.367188	-79.746414
5437.133789	-80.237320
5447.900391	-80.486504
5458.666992	-81.215485
5469.433594	-82.030289
5480.200195	-82.764435
5490.966797	-83.348763
5501.733398	-83.857445
