Frequency (Hz)	Level (dB)
2939.282227	-52.589676
2950.048828	-51.405914
2960.815430	-49.580231
2971.582031	-47.363998
2982.348633	-44.260609
2993.115234	-41.153233
3003.881836	-40.437637
3014.648438	-42.258556
3025.415039	-45.267071
3036.181641	-47.712402
3046.948242	-49.675709
3057.714844	-51.347637
3068.481445	-52.554413
3079.248047	-53.999146
3090.014648	-54.587070
3100.781250	-54.795471
3111.547852	-55.036819
3122.314453	-55.371052
3133.081055	-55.363068
3143.847656	-55.172386
3154.614258	-54.928410
3165.380859	-55.065437
3176.147461	-54.329117
3186.914062	-53.714840
3197.680664	-53.261715
3208.447266	-52.298077
3219.213867	-50.890411
3229.980469	-49.417339
3240.747070	-47.362717
3251.513672	-44.970676
3262.280273	-42.115612
3273.046875	-40.218071
3283.813477	-40.802177
3294.580078	-42.956005
3305.346680	-45.739731
3316.113281	-48.149738
3326.879883	-49.829182
3337.646484	-51.021935
3348.413086	-52.111355
3359.179688	-52.865707
3369.946289	-53.812950
3380.712891	-53.974476
3391.479492	-54.192677
3402.246094	-54.816528
3413.012695	-55.126202
3423.779297	-54.722851
3434.545898	-54.588009
3445.312500	-54.176033
3456.079102	-53.427246
3466.845703	-52.761307
3477.612305	-52.126316
3488.378906	-50.982872
3499.145508	-49.520775
3509.912109	-48.073738
3520.678711	-45.728256
3531.445312	-43.070847
3542.211914	-40.731316
3552.978516	-39.988834
3563.745117	-41.801525
3574.511719	-44.736141
3585.278320	-47.168434
3596.044922	-49.103184
3606.811523	-50.659695
3617.578125	-51.690338
3628.344727	-52.963997
3639.111328	-53.569546
3649.877930	-54.275822
3660.644531	-54.637363
3671.411133	-55.216351
3682.177734	-55.255016
3692.944336	-55.130829
3703.710938	-55.286114
3714.477539	-55.194885
3725.244141	-54.722698
3736.010742	-54.010952
3746.777344	-53.316647
3757.543945	-52.409298
3768.310547	-51.215904
3779.077148	-49.655094
3789.843750	-47.911224
3800.610352	-45.240829
3811.376953	-42.918270
3822.143555	-41.522495
3832.910156	-42.317017
3843.676758	-44.528328
3854.443359	-47.531963
3865.209961	-49.793056
3875.976562	-51.348907
3886.743164	-52.904457
3897.509766	-54.363258
3908.276367	-54.923241
3919.042969	-55.607410
3929.809570	-56.159927
3940.576172	-56.727364
3951.342773	-56.885742
3962.109375	-56.698036
3972.875977	-56.635502
3983.642578	-56.451183
3994.409180	-56.262768
4005.175781	-55.847145
4015.942383	-55.305950
4026.708984	-54.476967
4037.475586	-53.289402
4048.242188	-51.929047
4059.008789	-50.385208
4069.775391	-48.018143
4080.541992	-45.412270
4091.308594	-43.188984
4102.075195	-42.878525
4112.841797	-44.754086
4123.608398	-47.652321
4134.375000	-49.933243
4145.141602	-52.024643
4155.908203	-53.632450
4166.674805	-54.852177
4177.441406	-55.568493
4188.208008	-56.623127
4198.974609	-57.224697
4209.741211	-57.534180
4220.507812	-57.559891
4231.274414	-57.912956
4242.041016	-58.095490
4252.807617	-57.803650
4263.574219	-57.489643
4274.340820	-57.205627
4285.107422	-56.858261
4295.874023	-56.108616
4306.640625	-55.024925
4317.407227	-53.529964
4328.173828	-52.177814
4338.940430	-50.496651
4349.707031	-47.985157
4360.473633	-45.485813
4371.240234	-44.084496
4382.006836	-44.874710
4392.773438	-47.462902
4403.540039	-50.297554
4414.306641	-52.547302
4425.073242	-54.254070
4435.839844	-55.574032
4446.606445	-56.471123
4457.373047	-57.479359
4468.139648	-58.504673
4478.906250	-59.002209
4489.672852	-59.333950
4500.439453	-59.491001
4511.206055	-59.486057
4521.972656	-59.489868
4532.739258	-59.127098
4543.505859	-58.919075
4554.272461	-58.374859
4565.039062	-57.545647
4575.805664	-56.892860
4586.572266	-55.727161
4597.338867	-54.375580
4608.105469	-52.671711
4618.872070	-50.599434
4629.638672	-48.153904
4640.405273	-45.847939
4651.171875	-45.653088
4661.938477	-47.598671
4672.705078	-50.176811
4683.471680	-52.252388
4694.238281	-54.314873
4705.004883	-56.006561
4715.771484	-57.277328
4726.538086	-57.991520
4737.304688	-58.909679
4748.071289	-59.365974
4758.837891	-59.839012
4769.604492	-60.200264
4780.371094	-60.393486
4791.137695	-60.307308
4801.904297	-60.397209
4812.670898	-59.917503
4823.437500	-59.194641
4834.204102	-58.577065
4844.970703	-57.949764
4855.737305	-57.217659
4866.503906	-56.134552
4877.270508	-54.180397
4888.037109	-52.148319
4898.803711	-49.845028
4909.570312	-47.576000
4920.336914	-46.438156
4931.103516	-47.543030
4941.870117	-50.275215
4952.636719	-52.733471
4963.403320	-54.879601
4974.169922	-56.550251
4984.936523	-57.992336
4995.703125	-59.057827
5006.469727	-59.765327
5017.236328	-60.549019
5028.002930	-61.662819
5038.769531	-62.373810
5049.536133	-62.416759
5060.302734	-62.177116
5071.069336	-62.497028
5081.835938	-62.500710
5092.602539	-62.201794
5103.369141	-61.996304
5114.135742	-61.778168
5124.902344	-61.110676
5135.668945	-60.053101
5146.435547	-59.099854
5157.202148	-57.649506
5167.968750	-55.475883
5178.735352	-53.356991
5189.501953	-52.196774
5200.268555	-52.566341
5211.035156	-54.785961
5221.801758	-57.866867
5232.568359	-60.118271
5243.334961	-62.511322
5254.101562	-64.827942
5264.868164	-66.654106
5275.634766	-68.135651
5286.401367	-69.419365
5297.167969	-70.485023
5307.934570	-71.719048
5318.701172	-72.834122
5329.467773	-73.736351
5340.234375	-74.844109
5351.000977	-75.479126
5361.767578	-76.120354
5372.534180	-76.613884
5383.300781	-76.873886
5394.067383	-77.312134
5404.833984	-77.642723
5415.600586	-77.526306
5426.367188	-77.110222
5437.133789	-76.257294
5447.900391	-75.460709
5458.666992	-74.542770
5469.433594	-74.462708
5480.200195	-76.245758
5490.966797	-79.567627
5501.733398	-82.469414
