Frequency (Hz)	Level (dB)
1238.159180	-59.548851
1248.925781	-56.802814
1259.692383	-51.516232
1270.458984	-44.471107
1281.225586	-43.566402
1291.992188	-49.310154
1302.758789	-54.958775
1313.525391	-57.518131
1324.291992	-58.834339
1335.058594	-59.256878
1345.825195	-59.303272
1356.591797	-58.754772
1367.358398	-56.913776
1378.125000	-54.013649
1388.891602	-47.350529
1399.658203	-40.730751
1410.424805	-41.439495
1421.191406	-48.497574
1431.958008	-53.466320
1442.724609	-56.116127
1453.491211	-57.487778
1464.257812	-58.051052
1475.024414	-57.600155
1485.791016	-56.576817
1496.557617	-54.748558
1507.324219	-51.633766
1518.090820	-44.971912
1528.857422	-39.191753
1539.624023	-40.769722
1550.390625	-47.777035
1561.157227	-52.552307
1571.923828	-55.353188
1582.690430	-56.498093
1593.457031	-56.932701
1604.223633	-56.540695
1614.990234	-55.924549
1625.756836	-53.914261
1636.523438	-49.856483
1647.290039	-43.266811
1658.056641	-38.959343
1668.823242	-41.587528
1679.589844	-48.821171
1690.356445	-52.742222
1701.123047	-54.686211
1711.889648	-55.604748
1722.656250	-55.986897
1733.422852	-55.648754
1744.189453	-54.503925
1754.956055	-52.524807
1765.722656	-48.692116
1776.489258	-41.804787
1787.255859	-38.405144
1798.022461	-41.814762
1808.789062	-48.558117
1819.555664	-52.278568
1830.322266	-53.932110
1841.088867	-54.898006
1851.855469	-55.354610
1862.622070	-54.790321
1873.388672	-53.564514
1884.155273	-51.212769
1894.921875	-47.024422
1905.688477	-40.008015
1916.455078	-37.597504
1927.221680	-41.985027
1937.988281	-48.349957
1948.754883	-51.357590
1959.521484	-52.865604
1970.288086	-53.720486
1981.054688	-53.895412
1991.821289	-53.382751
2002.587891	-52.189533
2013.354492	-49.603146
2024.121094	-45.385864
2034.887695	-39.094810
2045.654297	-37.144630
2056.420898	-41.626011
2067.187500	-47.233559
2077.954102	-50.281391
2088.720703	-52.059509
2099.487305	-52.640377
2110.253906	-52.460506
2121.020508	-52.115711
2131.787109	-50.637005
2142.553711	-48.387062
2153.320312	-43.628868
2164.086914	-37.925114
2174.853516	-36.981049
2185.620117	-41.482533
2196.386719	-46.517860
2207.153320	-49.190716
2217.919922	-50.674145
2228.686523	-51.454170
2239.453125	-51.381653
2250.219727	-50.606136
2260.986328	-49.439816
2271.752930	-46.865246
2282.519531	-41.811726
2293.286133	-36.714577
2304.052734	-36.279259
2314.819336	-40.684032
2325.585938	-45.422962
2336.352539	-48.088902
2347.119141	-49.630768
2357.885742	-50.216015
2368.652344	-50.172882
2379.418945	-49.193813
2390.185547	-47.861496
2400.952148	-45.061810
2411.718750	-40.591846
2422.485352	-35.868282
2433.251953	-35.617344
2444.018555	-40.145874
2454.785156	-44.616920
2465.551758	-46.841061
2476.318359	-48.054981
2487.084961	-48.762016
2497.851562	-48.664719
2508.618164	-47.891644
2519.384766	-46.586567
2530.151367	-44.381897
2540.917969	-39.601311
2551.684570	-35.003571
2562.451172	-34.822300
2573.217773	-39.087368
2583.984375	-43.690857
2594.750977	-46.405922
2605.517578	-47.676136
2616.284180	-48.511787
2627.050781	-48.136253
2637.817383	-47.532146
2648.583984	-46.208794
2659.350586	-43.685806
2670.117188	-39.736309
2680.883789	-35.122734
2691.650391	-34.927826
2702.416992	-39.194359
2713.183594	-43.430149
2723.950195	-46.119823
2734.716797	-47.794720
2745.483398	-48.225777
2756.250000	-48.105556
2767.016602	-47.660084
2777.783203	-46.366371
2788.549805	-43.868458
2799.316406	-39.462112
2810.083008	-34.967003
2820.849609	-35.157269
2831.616211	-39.569214
2842.382812	-44.101063
2853.149414	-47.190418
2863.916016	-48.514233
2874.682617	-48.942444
2885.449219	-48.981289
2896.215820	-48.693176
2906.982422	-47.234032
2917.749023	-44.980724
2928.515625	-39.891418
2939.282227	-35.131615
2950.048828	-35.502293
2960.815430	-40.250210
2971.582031	-44.889950
2982.348633	-47.566883
2993.115234	-48.590443
3003.881836	-49.427166
3014.648438	-49.685940
3025.415039	-49.100616
3036.181641	-47.561661
3046.948242	-45.129719
3057.714844	-40.356983
3068.481445	-35.844139
3079.248047	-36.460953
3090.014648	-41.748318
3100.781250	-45.933002
3111.547852	-48.416012
3122.314453	-49.983067
3133.081055	-50.531105
3143.847656	-50.359280
3154.614258	-49.638523
3165.380859	-48.619354
3176.147461	-45.528191
3186.914062	-40.729301
3197.680664	-35.833149
3208.447266	-36.465298
3219.213867	-41.867115
3229.980469	-46.495800
3240.747070	-49.038025
3251.513672	-50.488754
3262.280273	-51.148598
3273.046875	-51.104122
3283.813477	-50.407970
3294.580078	-48.697342
3305.346680	-46.030621
3316.113281	-41.077778
3326.879883	-36.102333
3337.646484	-36.869461
3348.413086	-42.601589
3359.179688	-47.015995
3369.946289	-49.847267
3380.712891	-50.837376
3391.479492	-51.297794
3402.246094	-51.737976
3413.012695	-51.126556
3423.779297	-49.251373
3434.545898	-46.441433
3445.312500	-40.849178
3456.079102	-36.030704
3466.845703	-37.082592
3477.612305	-43.161907
3488.378906	-47.683369
3499.145508	-49.865158
3509.912109	-51.437336
3520.678711	-51.844143
3531.445312	-51.732693
3542.211914	-50.986233
3552.978516	-49.271816
3563.745117	-46.255726
3574.511719	-40.857414
3585.278320	-36.179607
3596.044922	-37.393795
3606.811523	-43.487492
3617.578125	-47.672134
3628.344727	-50.210560
3639.111328	-51.365288
3649.877930	-51.882080
3660.644531	-51.673679
3671.411133	-51.084232
3682.177734	-49.134914
3692.944336	-46.076637
3703.710938	-40.442627
3714.477539	-36.228912
3725.244141	-37.937298
3736.010742	-43.775414
3746.777344	-47.800049
3757.543945	-50.006977
3768.310547	-51.188477
3779.077148	-51.545433
3789.843750	-51.557312
3800.610352	-50.474560
3811.376953	-49.045433
3822.143555	-46.028122
3832.910156	-39.910564
3843.676758	-35.659801
3854.443359	-37.628986
3865.209961	-43.695889
3875.976562	-47.521935
3886.743164	-49.802616
3897.509766	-51.296509
3908.276367	-51.396965
3919.042969	-51.130367
3929.809570	-50.235584
3940.576172	-48.625465
3951.342773	-45.193130
3962.109375	-39.275772
3972.875977	-35.398697
3983.642578	-37.242363
3994.409180	-43.062527
4005.175781	-47.079502
4015.942383	-49.209743
4026.708984	-50.231667
4037.475586	-50.483398
4048.242188	-50.163372
4059.008789	-49.327629
4069.775391	-47.324249
4080.541992	-44.070553
4091.308594	-38.371109
4102.075195	-34.525520
4112.841797	-36.552643
4123.608398	-42.163242
4134.375000	-45.846706
4145.141602	-47.956169
4155.908203	-49.065994
4166.674805	-49.304657
4177.441406	-48.790596
4188.208008	-48.039059
4198.974609	-46.191078
4209.741211	-42.662762
4220.507812	-37.232792
4231.274414	-33.776173
4242.041016	-35.673199
4252.807617	-40.955032
4263.574219	-44.501511
4274.340820	-46.499474
4285.107422	-47.713993
4295.874023	-48.008629
4306.640625	-47.514061
4317.407227	-46.195286
4328.173828	-44.496731
4338.940430	-41.613121
4349.707031	-36.485813
4360.473633	-33.129742
4371.240234	-34.826843
4382.006836	-39.414639
4392.773438	-42.921444
4403.540039	-45.027027
4414.306641	-46.178642
4425.073242	-46.498405
4435.839844	-46.197571
4446.606445	-45.102451
4457.373047	-43.680378
4468.139648	-41.073956
4478.906250	-36.506714
4489.672852	-33.062634
4500.439453	-34.217400
4511.206055	-38.866959
4521.972656	-42.653351
4532.739258	-44.792652
4543.505859	-46.165127
4554.272461	-46.730427
4565.039062	-46.564960
4575.805664	-46.189613
4586.572266	-44.927197
4597.338867	-42.599895
4608.105469	-38.261375
4618.872070	-34.140388
4629.638672	-35.230251
4640.405273	-40.528172
4651.171875	-44.992672
4661.938477	-48.294910
4672.705078	-50.193340
4683.471680	-50.392052
4694.238281	-50.233200
4705.004883	-49.543060
4715.771484	-48.147530
4726.538086	-45.566872
4737.304688	-41.825005
4748.071289	-38.302319
4758.837891	-37.193756
4769.604492	-39.989147
4780.371094	-45.183372
4791.137695	-48.307442
4801.904297	-50.474693
4812.670898	-51.310471
4823.437500	-51.288921
4834.204102	-50.774456
4844.970703	-49.604115
4855.737305	-47.343693
4866.503906	-42.449257
4877.270508	-37.567814
4888.037109	-38.440159
4898.803711	-44.182323
4909.570312	-49.120033
4920.336914	-51.816456
4931.103516	-53.421974
4941.870117	-54.474419
4952.636719	-54.502136
4963.403320	-54.023239
4974.169922	-52.725533
4984.936523	-50.290180
4995.703125	-44.912331
5006.469727	-40.067169
5017.236328	-41.127277
5028.002930	-47.562389
5038.769531	-52.927189
5049.536133	-55.393509
5060.302734	-56.550037
5071.069336	-57.618156
5081.835938	-57.974289
5092.602539	-57.419575
5103.369141	-56.356071
5114.135742	-54.275078
5124.902344	-49.303165
5135.668945	-44.658344
5146.435547	-45.894913
5157.202148	-52.020641
5167.968750	-57.103081
5178.735352	-60.037888
5189.501953	-62.281464
5200.268555	-63.686619
5211.035156	-64.255287
5221.801758	-63.967251
5232.568359	-62.520622
5243.334961	-60.697468
5254.101562	-56.486420
5264.868164	-52.088707
5275.634766	-53.303532
5286.401367	-59.718052
5297.167969	-64.937263
5307.934570	-68.378571
5318.701172	-70.723434
5329.467773	-72.110977
5340.234375	-73.280403
5351.000977	-73.357574
5361.767578	-72.584030
5372.534180	-70.817932
5383.300781	-67.424461
5394.067383	-64.002113
5404.833984	-65.371483
5415.600586	-72.047455
5426.367188	-78.140442
5437.133789	-81.923767
5447.900391	-84.730766
5458.666992	-86.886696
5469.433594	-88.093048
5480.200195	-86.944458
5490.966797	-81.048981
5501.733398	-78.642525
